tankName,product,capacity,densityStatus,denFloatHeight,waterDip_cm,water_ltr,density_15C_kgm3,density_kgm3,dip_cm,grossVolume_ltr,netVolume_ltr,temperature_C,ullage_ltr,todaysSale_ltr,todaysDelivery_ltr,timestamp,product_encoded,threat_severity,threat_reason
Tank 1,EBMS,15000,OK,0.0,0.14,9.98,760.84,760.84,70.0,15000.0,15000.0,29.68,0.0,29.0,53.94,2025-08-12T14:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.42,4.65,760.84,760.84,69.93,14985.45,14985.45,33.48,14.55,86.05,71.5,2025-08-12T14:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.35,3.45,760.84,760.84,69.83,14963.88,14963.88,33.49,36.12,105.65,84.08,2025-08-12T14:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.35,8.75,760.84,760.84,70.0,15000.0,15000.0,28.07,0.0,60.02,158.98,2025-08-12T15:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.08,1.44,760.84,760.84,70.0,15000.0,15000.0,30.03,0.0,50.13,161.11,2025-08-12T15:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.38,9.76,760.84,760.84,70.0,15000.0,15000.0,33.16,0.0,35.87,113.91,2025-08-12T15:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.4,5.84,760.84,760.84,69.97,14992.7,14992.7,31.39,7.3,108.26,100.96,2025-08-12T15:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.16,0.49,760.84,760.84,69.99,14998.57,14998.57,32.4,1.43,89.35,95.22,2025-08-12T16:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.43,0.01,760.84,760.84,70.0,15000.0,15000.0,32.06,0.0,46.68,178.73,2025-08-12T16:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.2,6.86,760.84,760.84,70.0,15000.0,15000.0,31.49,0.0,1.96,17.63,2025-08-12T16:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.13,8.0,760.84,760.84,69.92,14983.55,14983.55,30.79,16.45,88.48,72.03,2025-08-12T16:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.06,5.7,760.84,760.84,70.0,15000.0,15000.0,30.61,0.0,115.33,148.57,2025-08-12T17:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.37,0.65,760.84,760.84,70.0,15000.0,15000.0,30.01,0.0,103.85,115.17,2025-08-12T17:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.27,1.43,760.84,760.84,70.0,15000.0,15000.0,30.28,0.0,13.56,187.42,2025-08-12T17:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.34,1.42,760.84,760.84,70.0,15000.0,15000.0,29.6,0.0,101.02,185.39,2025-08-12T17:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.02,0.22,760.84,760.84,70.0,15000.0,15000.0,30.98,0.0,21.31,143.86,2025-08-12T18:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.22,0.4,760.84,760.84,70.0,15000.0,15000.0,34.53,0.0,104.64,118.95,2025-08-12T18:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.41,9.26,760.84,760.84,70.0,15000.0,15000.0,31.97,0.0,31.14,50.27,2025-08-12T18:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.49,1.9,760.84,760.84,69.85,14966.86,14966.86,32.95,33.14,46.68,13.54,2025-08-12T18:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.11,0.43,760.84,760.84,70.0,15000.0,15000.0,29.75,0.0,33.04,159.52,2025-08-12T19:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.26,1.41,760.84,760.84,70.0,15000.0,15000.0,33.67,0.0,101.41,162.71,2025-08-12T19:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.26,6.49,760.84,760.84,70.0,15000.0,15000.0,28.22,0.0,86.43,140.53,2025-08-12T19:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.08,1.99,760.84,760.84,69.67,14928.6,14928.6,30.0,71.4,115.95,44.55,2025-08-12T19:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.35,7.65,760.84,760.84,69.53,14899.85,14899.85,32.91,100.15,55.7,26.95,2025-08-12T20:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.45,4.6,760.84,760.84,69.44,14881.04,14881.04,30.1,118.96,131.51,112.7,2025-08-12T20:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.14,7.37,760.84,760.84,69.23,14834.34,14834.34,31.1,165.66,125.69,78.99,2025-08-12T20:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.38,2.92,760.84,760.84,68.97,14779.14,14779.14,30.4,220.86,135.42,80.22,2025-08-12T20:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.37,7.46,760.84,760.84,69.37,14864.56,14864.56,29.96,135.44,40.26,125.68,2025-08-12T21:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.2,6.18,760.84,760.84,69.43,14878.41,14878.41,34.2,121.59,79.45,93.3,2025-08-12T21:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.23,6.27,760.84,760.84,68.97,14779.95,14779.95,31.36,220.05,148.77,50.31,2025-08-12T21:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.45,6.84,760.84,760.84,69.48,14888.15,14888.15,33.14,111.85,59.64,167.84,2025-08-12T21:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.26,6.1,760.84,760.84,69.25,14840.24,14840.24,28.56,159.76,74.18,26.27,2025-08-12T22:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.04,5.64,760.84,760.84,69.39,14868.83,14868.83,30.62,131.17,63.24,91.83,2025-08-12T22:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.26,5.66,760.84,760.84,68.95,14775.17,14775.17,28.75,224.83,107.9,14.24,2025-08-12T22:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.09,7.62,760.84,760.84,68.79,14741.78,14741.78,29.46,258.22,82.31,48.92,2025-08-12T22:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.01,9.8,760.84,760.84,68.45,14667.32,14667.32,31.2,332.68,139.95,65.49,2025-08-12T23:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.48,0.11,760.84,760.84,68.19,14612.68,14612.68,34.38,387.32,70.88,16.24,2025-08-12T23:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.3,3.24,760.84,760.84,68.18,14610.65,14610.65,33.71,389.35,109.88,107.85,2025-08-12T23:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.14,1.65,760.84,760.84,68.47,14671.21,14671.21,28.13,328.79,25.63,86.19,2025-08-12T23:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.03,3.14,760.84,760.84,68.59,14697.16,14697.16,29.59,302.84,56.98,82.93,2025-08-13T00:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.1,2.31,760.84,760.84,68.73,14726.89,14726.89,29.55,273.11,91.09,120.82,2025-08-13T00:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.3,0.24,760.84,760.84,68.21,14616.09,14616.09,32.05,383.91,118.33,7.53,2025-08-13T00:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.08,1.91,760.84,760.84,68.43,14663.54,14663.54,31.46,336.46,0.2,47.65,2025-08-13T00:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.39,3.09,760.84,760.84,68.98,14781.38,14781.38,31.23,218.62,14.84,132.68,2025-08-13T01:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.17,4.81,760.84,760.84,69.58,14909.82,14909.82,28.18,90.18,56.63,185.07,2025-08-13T01:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.28,5.35,760.84,760.84,69.34,14858.12,14858.12,34.46,141.88,95.21,43.51,2025-08-13T01:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.19,6.05,760.84,760.84,69.37,14865.99,14865.99,28.74,134.01,47.87,55.74,2025-08-13T01:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.05,4.96,760.84,760.84,69.49,14889.85,14889.85,34.7,110.15,50.51,74.37,2025-08-13T02:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.03,8.08,760.84,760.84,69.2,14829.5,14829.5,34.19,170.5,117.79,57.44,2025-08-13T02:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.3,9.07,760.84,760.84,69.26,14841.92,14841.92,29.83,158.08,22.15,34.57,2025-08-13T02:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.4,7.02,760.84,760.84,69.9,14978.26,14978.26,28.51,21.74,5.92,142.26,2025-08-13T02:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.13,0.48,760.84,760.84,69.97,14994.35,14994.35,29.12,5.65,126.76,142.85,2025-08-13T03:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.1,0.6,760.84,760.84,69.72,14939.82,14939.82,28.79,60.18,89.09,34.56,2025-08-13T03:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.35,7.95,760.84,760.84,70.0,15000.0,15000.0,30.32,0.0,36.57,115.46,2025-08-13T03:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.06,7.58,760.84,760.84,69.82,14960.71,14960.71,32.86,39.29,45.77,6.48,2025-08-13T03:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.07,7.59,760.84,760.84,70.0,15000.0,15000.0,32.99,0.0,19.77,138.82,2025-08-13T04:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.42,5.19,760.84,760.84,70.0,15000.0,15000.0,30.52,0.0,1.81,194.23,2025-08-13T04:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.43,2.5,760.84,760.84,70.0,15000.0,15000.0,34.46,0.0,79.34,84.44,2025-08-13T04:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.02,7.35,760.84,760.84,70.0,15000.0,15000.0,30.33,0.0,43.1,106.59,2025-08-13T04:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.1,5.11,760.84,760.84,69.65,14924.91,14924.91,33.52,75.09,98.3,23.21,2025-08-13T05:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.49,7.09,760.84,760.84,70.0,15000.0,15000.0,32.33,0.0,23.95,127.69,2025-08-13T05:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.34,0.06,760.84,760.84,70.0,15000.0,15000.0,32.33,0.0,50.35,144.84,2025-08-13T05:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.13,5.71,760.84,760.84,70.0,15000.0,15000.0,34.79,0.0,121.4,131.53,2025-08-13T05:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.02,4.6,760.84,760.84,70.0,15000.0,15000.0,33.16,0.0,34.77,126.07,2025-08-13T06:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.14,5.78,760.84,760.84,69.98,14994.74,14994.74,32.6,5.26,129.09,123.83,2025-08-13T06:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.29,8.3,760.84,760.84,69.86,14970.13,14970.13,32.6,29.87,94.38,69.77,2025-08-13T06:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.01,6.73,760.84,760.84,70.0,15000.0,15000.0,29.87,0.0,95.39,189.45,2025-08-13T06:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.19,5.51,760.84,760.84,70.0,15000.0,15000.0,32.3,0.0,62.21,69.77,2025-08-13T07:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.06,5.44,760.84,760.84,69.86,14969.56,14969.56,32.88,30.44,99.3,68.86,2025-08-13T07:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.44,7.46,760.84,760.84,70.0,15000.0,15000.0,32.29,0.0,74.55,120.48,2025-08-13T07:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.36,4.92,760.84,760.84,70.0,15000.0,15000.0,29.27,0.0,96.55,108.61,2025-08-13T07:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.3,8.98,760.84,760.84,69.63,14919.93,14919.93,28.95,80.07,83.73,3.66,2025-08-13T08:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.36,4.62,760.84,760.84,69.34,14858.2,14858.2,32.22,141.8,146.76,85.03,2025-08-13T08:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.12,2.55,760.84,760.84,68.72,14725.92,14725.92,32.46,274.08,148.92,16.64,2025-08-13T08:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.18,1.72,760.84,760.84,68.18,14610.91,14610.91,33.25,389.09,127.28,12.27,2025-08-13T08:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.05,4.42,760.84,760.84,67.88,14545.17,14545.17,31.93,454.83,92.71,26.97,2025-08-13T09:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.39,0.76,760.84,760.84,67.69,14504.71,14504.71,31.89,495.29,78.2,37.74,2025-08-13T09:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.22,7.43,760.84,760.84,67.71,14509.75,14509.75,33.5,490.25,114.57,119.61,2025-08-13T09:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.17,7.66,760.84,760.84,67.46,14455.48,14455.48,31.49,544.52,62.32,8.05,2025-08-13T09:45:00Z,0,Warning,Low ullage – tank nearly full
Tank 1,EBMS,15000,OK,0.0,0.18,4.32,760.84,760.84,66.81,14315.58,14315.58,30.88,684.42,146.63,6.73,2025-08-13T10:00:00Z,0,Warning,Low ullage – tank nearly full
Tank 1,EBMS,15000,OK,0.0,0.1,9.9,760.84,760.84,66.8,14314.11,14314.11,28.21,685.89,82.99,81.52,2025-08-13T10:15:00Z,0,Warning,Low ullage – tank nearly full
Tank 1,EBMS,15000,OK,0.0,0.12,6.12,760.84,760.84,67.37,14436.31,14436.31,31.61,563.69,52.43,174.63,2025-08-13T10:30:00Z,0,Warning,Low ullage – tank nearly full
Tank 1,EBMS,15000,OK,0.0,0.28,3.28,760.84,760.84,67.97,14564.74,14564.74,34.39,435.26,29.53,157.96,2025-08-13T10:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.46,1.0,760.84,760.84,68.25,14625.66,14625.66,32.66,374.34,47.41,108.33,2025-08-13T11:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.16,9.51,760.84,760.84,68.13,14598.74,14598.74,33.75,401.26,85.19,58.27,2025-08-13T11:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.41,8.52,760.84,760.84,67.8,14527.56,14527.56,33.49,472.44,140.63,69.45,2025-08-13T11:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.22,6.43,760.84,760.84,67.62,14489.33,14489.33,28.72,510.67,62.18,23.95,2025-08-13T11:45:00Z,0,Warning,Low ullage – tank nearly full
Tank 1,EBMS,15000,OK,0.0,0.47,2.04,760.84,760.84,67.71,14508.55,14508.55,33.04,491.45,73.37,92.59,2025-08-13T12:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.29,7.12,760.84,760.84,67.75,14518.18,14518.18,31.29,481.82,82.95,92.58,2025-08-13T12:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.29,0.86,760.84,760.84,67.67,14501.75,14501.75,34.77,498.25,33.79,17.36,2025-08-13T12:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.44,1.16,760.84,760.84,67.8,14527.7,14527.7,31.37,472.3,24.74,50.69,2025-08-13T12:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.04,3.07,760.84,760.84,68.2,14613.82,14613.82,32.85,386.18,96.11,182.23,2025-08-13T13:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.32,8.93,760.84,760.84,68.27,14628.68,14628.68,28.35,371.32,137.8,152.66,2025-08-13T13:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.4,1.51,760.84,760.84,68.37,14651.64,14651.64,32.84,348.36,101.56,124.52,2025-08-13T13:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.47,3.06,760.84,760.84,67.99,14569.08,14569.08,29.15,430.92,129.47,46.91,2025-08-13T13:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.25,7.52,760.84,760.84,68.81,14744.38,14744.38,31.57,255.62,7.69,182.99,2025-08-13T14:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.18,5.88,760.84,760.84,69.69,14932.5,14932.5,31.27,67.5,3.9,192.02,2025-08-13T14:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.07,4.36,760.84,760.84,70.0,15000.0,15000.0,33.96,0.0,50.19,119.1,2025-08-13T14:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.3,7.39,760.84,760.84,70.0,15000.0,15000.0,28.98,0.0,69.78,102.53,2025-08-13T14:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.16,3.29,760.84,760.84,69.89,14976.95,14976.95,30.56,23.05,124.7,101.65,2025-08-13T15:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.32,8.4,760.84,760.84,70.0,15000.0,15000.0,33.02,0.0,99.69,176.16,2025-08-13T15:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.39,0.28,760.84,760.84,69.93,14985.23,14985.23,34.22,14.77,107.73,92.96,2025-08-13T15:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.43,9.75,760.84,760.84,70.0,15000.0,15000.0,29.32,0.0,12.08,140.48,2025-08-13T15:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.19,4.0,760.84,760.84,69.39,14869.93,14869.93,33.74,130.07,149.1,19.03,2025-08-13T16:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.32,9.42,760.84,760.84,69.76,14947.88,14947.88,32.93,52.12,49.54,127.49,2025-08-13T16:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.24,1.25,760.84,760.84,69.25,14839.56,14839.56,29.28,160.44,120.71,12.39,2025-08-13T16:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.3,4.47,760.84,760.84,69.22,14833.54,14833.54,28.48,166.46,85.68,79.66,2025-08-13T16:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.25,5.6,760.84,760.84,69.6,14915.32,14915.32,34.41,84.68,17.47,99.25,2025-08-13T17:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.16,4.5,760.84,760.84,70.0,15000.0,15000.0,28.95,0.0,1.89,161.12,2025-08-13T17:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.28,6.46,760.84,760.84,70.0,15000.0,15000.0,32.67,0.0,73.17,74.05,2025-08-13T17:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.04,0.01,760.84,760.84,70.0,15000.0,15000.0,30.01,0.0,98.86,183.66,2025-08-13T17:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.09,9.87,760.84,760.84,70.0,15000.0,15000.0,31.13,0.0,19.81,33.0,2025-08-13T18:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.38,4.72,760.84,760.84,70.0,15000.0,15000.0,28.01,0.0,18.06,42.77,2025-08-13T18:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.44,7.19,760.84,760.84,70.0,15000.0,15000.0,32.12,0.0,25.46,99.81,2025-08-13T18:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.08,8.92,760.84,760.84,70.0,15000.0,15000.0,31.91,0.0,81.89,109.56,2025-08-13T18:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.05,9.19,760.84,760.84,70.0,15000.0,15000.0,28.88,0.0,22.94,181.8,2025-08-13T19:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.34,8.2,760.84,760.84,70.0,15000.0,15000.0,29.28,0.0,28.12,34.15,2025-08-13T19:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.08,6.46,760.84,760.84,69.89,14977.14,14977.14,30.08,22.86,68.19,45.33,2025-08-13T19:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.25,0.28,760.84,760.84,69.85,14966.81,14966.81,33.59,33.19,117.28,106.95,2025-08-13T19:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.41,4.88,760.84,760.84,69.93,14985.49,14985.49,32.69,14.51,72.02,90.7,2025-08-13T20:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.19,6.13,760.84,760.84,69.83,14963.94,14963.94,31.04,36.06,133.69,112.14,2025-08-13T20:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.46,5.89,760.84,760.84,69.43,14878.42,14878.42,30.72,121.58,129.33,43.81,2025-08-13T20:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.1,4.59,760.84,760.84,69.03,14792.58,14792.58,33.61,207.42,94.78,8.94,2025-08-13T20:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.24,1.98,760.84,760.84,68.86,14756.4,14756.4,30.77,243.6,112.57,76.39,2025-08-13T21:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.31,7.25,760.84,760.84,68.95,14774.49,14774.49,30.06,225.51,10.06,28.15,2025-08-13T21:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.15,8.29,760.84,760.84,68.64,14708.51,14708.51,34.26,291.49,140.83,74.85,2025-08-13T21:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.23,3.13,760.84,760.84,68.45,14667.14,14667.14,34.56,332.86,89.24,47.87,2025-08-13T21:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.41,6.34,760.84,760.84,69.29,14847.75,14847.75,28.55,152.25,14.09,194.7,2025-08-13T22:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.22,7.52,760.84,760.84,69.36,14862.29,14862.29,34.14,137.71,11.6,26.14,2025-08-13T22:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.06,8.83,760.84,760.84,69.71,14938.27,14938.27,32.07,61.73,7.57,83.55,2025-08-13T22:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.04,5.81,760.84,760.84,69.55,14904.02,14904.02,34.64,95.98,59.34,25.09,2025-08-13T22:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.23,1.82,760.84,760.84,69.12,14811.89,14811.89,34.89,188.11,124.56,32.43,2025-08-13T23:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.08,1.94,760.84,760.84,69.76,14948.36,14948.36,34.21,51.64,22.78,159.25,2025-08-13T23:15:00Z,0,Critical,Extremely low ullage – tank overfilled
